Date : 2023-02-20 19:35:29
Directory : d:\flutter_projects\main\youtube-flutter-clone
Total : 82 files,  2527 codes, -180 comments, 317 blanks, all 2664 lines

Languages
+----------+------------+------------+------------+------------+------------+
| language | files      | code       | comment    | blank      | total      |
| lib\data\repositories_impl                                                                                                                   |          7 |         68 |          1 |         11 |         80 |
| lib\data\repositories_impl (Files)                                                                                                           |          2 |         65 |          1 |          5 |         71 |
| lib\data\repositories_impl\channel                                                                                                           |          3 |          3 |          0 |          4 |          7 |
| lib\data\repositories_impl\single_video_details                                                                                              |          2 |          0 |          0 |          2 |          2 |
| lib\domain                                                                                                                                   |         10 |         15 |          0 |          7 |         22 |
| lib\domain\repositories                                                                                                                      |          1 |          2 |          0 |          0 |          2 |
| lib\domain\use_cases                                                                                                                         |          9 |         13 |          0 |          7 |         20 |
| lib\domain\use_cases\channel_details                                                                                                         |          7 |        -13 |          0 |          0 |        -13 |
| lib\domain\use_cases\channel_details (Files)                                                                                                 |          3 |         -5 |          0 |          0 |         -5 |
| lib\domain\use_cases\channel_details\channel_videos                                                                                          |          4 |         -8 |          0 |          0 |         -8 |
| lib\domain\use_cases\search_details                                                                                                          |          1 |         20 |          0 |          5 |         25 |
| lib\domain\use_cases\videos_details                                                                                                          |          1 |          6 |          0 |          2 |          8 |
| lib\presentation                                                                                                                             |         32 |      2,165 |         40 |        231 |      2,436 |
| lib\presentation\common_widgets                                                                                                              |          6 |         56 |          0 |          3 |         59 |
| lib\presentation\cubit                                                                                                                       |         17 |      1,610 |         39 |        179 |      1,828 |
| lib\presentation\cubit\channel                                                                                                               |          7 |        167 |          3 |         10 |        180 |
| lib\presentation\cubit\channel (Files)                                                                                                       |          2 |        184 |          3 |         13 |        200 |
| lib\presentation\cubit\channel\channel_videos                                                                                                |          2 |         -8 |          0 |         -1 |         -9 |
| lib\presentation\cubit\channel\playlist                                                                                                      |          3 |         -9 |          0 |         -2 |        -11 |
| lib\presentation\cubit\search                                                                                                                |          3 |        202 |          3 |         21 |        226 |
| lib\presentation\cubit\single_video                                                                                                          |          2 |         -8 |          0 |         -1 |         -9 |
| lib\presentation\cubit\videos                                                                                                                |          5 |      1,249 |         33 |        149 |      1,431 |
| lib\presentation\cubit\videos (Files)                                                                                                        |          2 |        -22 |          0 |         -4 |        -26 |
| lib\presentation\cubit\videos\popular_videos                                                                                                 |          3 |      1,271 |         33 |        153 |      1,457 |
| lib\presentation\pages                                                                                                                       |          9 |        499 |          1 |         49 |        549 |
| lib\presentation\pages\channel_profile                                                                                                       |          3 |         60 |          0 |          8 |         68 |
| lib\presentation\pages\channel_profile (Files)                                                                                               |          1 |         47 |          0 |          4 |         51 |
| lib\presentation\pages\channel_profile\tab_bar_views                                                                                         |          2 |         13 |          0 |          4 |         17 |
| lib\presentation\pages\home                                                                                                                  |          3 |        388 |          0 |         37 |        425 |
| lib\presentation\pages\home\sub_views                                                                                                        |          1 |        265 |          0 |         25 |        290 |
| lib\presentation\pages\home\views                                                                                                            |          2 |        123 |          0 |         12 |        135 |
| lib\presentation\pages\home\views (Files)                                                                                                    |          1 |        136 |          0 |         15 |        151 |
| lib\presentation\pages\home\views\video_view_page                                                                                            |          1 |        -13 |          0 |         -3 |        -16 |
| lib\presentation\pages\search                                                                                                                |          3 |         51 |          1 |          4 |         56 |
| lib\presentation\pages\search (Files)                                                                                                        |          2 |         46 |          1 |          4 |         51 |
| lib\presentation\pages\search\widgets                                                                                                        |          1 |          5 |          0 |          0 |          5 |
| macos                                                                                                                                        |          1 |          4 |          0 |          0 |          4 |
| macos\Flutter                                                                                                                                |          1 |          4 |          0 |          0 |          4 |
+----------------------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+

Files
+----------------------------------------------------------------------------------------------------------------------------------------------+----------+------------+------------+------------+------------+
| filename                                                                                                                                     | language | code       | comment    | blank      | total      |
+----------------------------------------------------------------------------------------------------------------------------------------------+----------+------------+------------+------------+------------+
| d:\flutter_projects\main\youtube-flutter-clone\android\app\build.gradle                                                                      | Groovy   |          2 |          0 |          2 |          4 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\core\functions\api_result.freezed.dart                                                    | Dart     |         -8 |          0 |         -2 |        -10 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\core\functions\network_exception_model.dart                                               | Dart     |          6 |          0 |          3 |          9 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\core\functions\network_exceptions.dart                                                    | Dart     |         -9 |          0 |          1 |         -8 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\core\functions\reformat\views_reformat.dart                                               | Dart     |         10 |          0 |          4 |         14 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\core\resources\color_manager.dart                                                         | Dart     |          1 |          0 |          0 |          1 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\core\utility\constants.dart                                                               | Dart     |          1 |          0 |          0 |          1 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\core\utility\injector.dart                                                                | Dart     |         11 |          0 |          1 |         12 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\core\widgets\multi_bloc_provider.dart                                                     | Dart     |          4 |          0 |          0 |          4 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\data_sources\remote\api\channel\channel_apis.g.dart                                  | Dart     |         30 |          0 |          1 |         31 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\data_sources\remote\api\search\auto_complete_search\auto_complete_text_apis.dart     | Dart     |         19 |          0 |          7 |         26 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\data_sources\remote\api\single_video\commet\comment_apis.g.dart                      | Dart     |          1 |          0 |          0 |          1 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\data_sources\remote\api\single_video\single_video_apis.g.dart                        | Dart     |          1 |          0 |          0 |          1 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\data_sources\remote\api\videos\try.dart                                              | Dart     |          0 |        220 |          1 |        221 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\data_sources\remote\api\videos\videos_apis.dart                                      | Dart     |          2 |          0 |          0 |          2 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\data_sources\remote\api\videos\videos_apis.g.dart                                    | Dart     |          6 |          0 |          0 |          6 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\models\channel_details\channel_details.dart                                          | Dart     |         -8 |          0 |         -3 |        -11 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\models\channel_details\channel_details.g.dart                                        | Dart     |        -14 |          0 |         -1 |        -15 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\models\channel_details\channel_sub_details\channel_sub_details_extension.dart        | Dart     |         20 |          1 |          5 |         26 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\models\channel_details\my_subscriptions_details.g.dart                               | Dart     |         42 |          4 |          7 |         53 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\models\common\thumbnail_details\high_thumbnail_details.dart                          | Dart     |         11 |          0 |          5 |         16 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\models\common\thumbnail_details\high_thumbnail_details.g.dart                        | Dart     |         10 |          4 |          4 |         18 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\models\searched_video_details\searched_video_details.dart                            | Dart     |         61 |          0 |         15 |         76 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\models\searched_video_details\searched_video_details.g.dart                          | Dart     |         45 |          4 |          7 |         56 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\models\searched_video_details\searched_video_extension.dart                          | Dart     |          0 |          0 |          1 |          1 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\models\suggestion_texts\suggestion_texts.dart                                        | Dart     |          6 |          0 |          3 |          9 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\models\videos_details\video_details_extension.dart                                   | Dart     |         36 |          1 |          6 |         43 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\models\videos_details\videos_details.dart                                            | Dart     |         -4 |          0 |         -3 |         -7 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\models\videos_details\videos_details.g.dart                                          | Dart     |         -4 |          0 |         -1 |         -5 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\repositories_impl\channel\channel_details_repo_impl.dart                             | Dart     |          3 |          0 |          2 |          5 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\repositories_impl\channel\channel_playlist_repo_impl.dart                            | Dart     |          0 |          0 |          1 |          1 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\repositories_impl\channel\channel_videos_repo_impl.dart                              | Dart     |          0 |          0 |          1 |          1 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\repositories_impl\search_details_repo_impl.dart                                      | Dart     |         60 |          1 |          4 |         65 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\repositories_impl\single_video_details\single_video_details_repo_impl.dart           | Dart     |          0 |          0 |          1 |          1 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\repositories_impl\single_video_details\video_comment_details_repo_impl.dart          | Dart     |          0 |          0 |          1 |          1 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\data\repositories_impl\videos_details_repo_impl.dart                                      | Dart     |          5 |          0 |          1 |          6 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\domain\repositories\search_details_repository.dart                                        | Dart     |          2 |          0 |          0 |          2 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\domain\use_cases\channel_details\channel_videos\channel_popular_videos_use_case.dart      | Dart     |         -2 |          0 |          0 |         -2 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\domain\use_cases\channel_details\channel_videos\channel_short_poupal_videos_use_case.dart | Dart     |         -2 |          0 |          0 |         -2 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\domain\use_cases\channel_details\channel_videos\channel_short_videos_use_case.dart        | Dart     |         -2 |          0 |          0 |         -2 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\domain\use_cases\channel_details\channel_videos\channel_videos_use_case.dart              | Dart     |         -2 |          0 |          0 |         -2 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\domain\use_cases\channel_details\delete_subscription_use_case.dart                        | Dart     |         -2 |          0 |          0 |         -2 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\domain\use_cases\channel_details\my_subscriptions_channels_use_case.dart                  | Dart     |         -2 |          0 |          0 |         -2 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\domain\use_cases\channel_details\subscribe_to_channel_use_case.dart                       | Dart     |         -1 |          0 |          0 |         -1 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\domain\use_cases\search_details\suggestion_search_texts_use_case.dart                     | Dart     |         20 |          0 |          5 |         25 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\domain\use_cases\videos_details\most_popular_videos_use_case.dart                         | Dart     |          6 |          0 |          2 |          8 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\main.dart                                                                                 | Dart     |         -6 |          0 |          5 |         -1 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\common_widgets\circular_profile_image.dart                                   | Dart     |          9 |          0 |          1 |         10 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\common_widgets\mini_player_video.dart                                        | Dart     |         24 |          0 |          1 |         25 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\common_widgets\moved_thumbnail_video.dart                                    | Dart     |       -110 |          0 |         -7 |       -117 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\common_widgets\small_thumbnail_video.dart                                    | Dart     |        -22 |          0 |         -3 |        -25 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\common_widgets\thumbnail_image.dart                                          | Dart     |         39 |          0 |          4 |         43 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\common_widgets\thumbnail_of_video.dart                                       | Dart     |        116 |          0 |          7 |        123 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\cubit\channel\channel_details_cubit.dart                                     | Dart     |          0 |          0 |          1 |          1 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\cubit\channel\channel_details_cubit.freezed.dart                             | Dart     |        184 |          3 |         12 |        199 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\cubit\channel\channel_videos\channel_videos_cubit.dart                       | Dart     |          0 |          0 |          1 |          1 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\cubit\channel\channel_videos\channel_videos_cubit.freezed.dart               | Dart     |         -8 |          0 |         -2 |        -10 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\cubit\channel\playlist\play_list_cubit.dart                                  | Dart     |          0 |          0 |          1 |          1 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\cubit\channel\playlist\play_list_cubit.freezed.dart                          | Dart     |         -8 |          0 |         -2 |        -10 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\cubit\channel\playlist\play_list_state.dart                                  | Dart     |         -1 |          0 |         -1 |         -2 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\cubit\search\search_cubit.dart                                               | Dart     |         14 |          0 |          4 |         18 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\cubit\search\search_cubit.freezed.dart                                       | Dart     |        185 |          3 |         16 |        204 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\cubit\search\search_state.dart                                               | Dart     |          3 |          0 |          1 |          4 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\cubit\single_video\single_video_cubit.dart                                   | Dart     |          0 |          0 |          1 |          1 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\cubit\single_video\single_video_cubit.freezed.dart                           | Dart     |         -8 |          0 |         -2 |        -10 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\cubit\videos\popular_videos\popular_videos_cubit.dart                        | Dart     |         54 |          0 |         18 |         72 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\cubit\videos\popular_videos\popular_videos_cubit.freezed.dart                | Dart     |      1,201 |         33 |        127 |      1,361 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\cubit\videos\popular_videos\popular_videos_state.dart                        | Dart     |         16 |          0 |          8 |         24 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\cubit\videos\videos_details_cubit.dart                                       | Dart     |        -14 |          0 |         -2 |        -16 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\cubit\videos\videos_details_cubit.freezed.dart                               | Dart     |         -8 |          0 |         -2 |        -10 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\pages\channel_profile\tab_bar_views\home_view.dart                           | Dart     |          8 |          0 |          2 |         10 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\pages\channel_profile\tab_bar_views\videos_view.dart                         | Dart     |          5 |          0 |          2 |          7 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\pages\channel_profile\user_profile_page.dart                                 | Dart     |         47 |          0 |          4 |         51 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\pages\home\sub_views\most_popular_videos_page.dart                           | Dart     |        265 |          0 |         25 |        290 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\pages\home\views\home_page.dart                                              | Dart     |        136 |          0 |         15 |        151 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\pages\home\views\video_view_page\video_view_page.dart                        | Dart     |        -13 |          0 |         -3 |        -16 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\pages\search\search_page.dart                                                | Dart     |         17 |          0 |          1 |         18 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\pages\search\searched_results_page.dart                                      | Dart     |         29 |          1 |          3 |         33 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\presentation\pages\search\widgets\searched_text_field.dart                                | Dart     |          5 |          0 |          0 |          5 |
| d:\flutter_projects\main\youtube-flutter-clone\lib\try.dart                                                                                  | Dart     |          0 |       -458 |          0 |       -458 |
| d:\flutter_projects\main\youtube-flutter-clone\macos\Flutter\GeneratedPluginRegistrant.swift                                                 | Swift    |          4 |          0 |          0 |          4 |
| d:\flutter_projects\main\youtube-flutter-clone\pubspec.yaml                                                                                  | YAML     |          3 |          3 |          0 |          6 |
| Total                                                                                                                                        |          |      2,527 |       -180 |        317 |      2,664 |
+----------------------------------------------------------------------------------------------------------------------------------------------+----------+------------+------------+------------+------------+
